8235,1956,MASTER,TOGETHER,69245,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,-8114.1163,2014,1,843
10949,1963,PHD,DIVORCED,72968,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,-3626.6599,2013,12,1958
7284,1953,GRADUATION,MARRIED,48686,1,2,2013-04-12,8,10,0,7,2,0,1,1,1,0,2,8,0,0,-243330.0000,2013,4,20
9529,1990,GRADUATION,MARRIED,73687,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,1,0,-4429.0104,2013,11,1627
9930,1944,PHD,SINGLE,82716,0,0,2013-05-11,8,606,148,228,15,148,22,1,6,8,13,2,0,0,-6987.9177,2013,5,1167
10270,1981,2N CYCLE,MARRIED,35523,1,0,2013-03-10,8,11,5,22,12,5,11,2,3,0,3,7,0,0,-53722.7273,2013,3,66
760,1975,PHD,DIVORCED,60554,1,0,2013-09-08,8,588,7,76,110,15,15,2,8,4,9,6,0,0,-7366.5845,2013,9,811
5519,1956,GRADUATION,TOGETHER,64090,0,1,2013-07-08,8,316,58,161,76,51,135,1,6,9,4,5,1,0,-7941.4053,2013,7,797
232,1965,GRADUATION,SINGLE,61559,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,-11514.9057,2013,7,530
3009,1962,PHD,WIDOW,71670,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,1,0,-3958.3239,2013,9,1766
6518,1951,PHD,WIDOW,67680,0,1,2013-11-06,8,546,0,48,0,6,6,1,7,3,8,5,0,0,-11068.3168,2013,11,606
10669,1981,GRADUATION,MARRIED,54386,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,-11471.4894,2013,5,470
5682,1953,PHD,SINGLE,64108,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,-5733.3030,2013,3,1099
1570,1951,PHD,TOGETHER,69702,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,-6608.5659,2013,2,1039
1497,1952,GRADUATION,SINGLE,47958,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,-11683.2924,2013,1,407
9723,1960,GRADUATION,MARRIED,67716,0,1,2013-10-01,8,530,142,217,62,9,56,4,7,4,13,5,0,0,-6564.9606,2013,10,1016
7261,1971,GRADUATION,TOGETHER,34600,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,-10780.5031,2013,1,318
2452,1971,GRADUATION,TOGETHER,34600,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,-10780.5031,2013,1,318
5621,1969,GRADUATION,MARRIED,48752,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,1,0,-15327.8481,2012,12,316
10995,1988,2N CYCLE,MARRIED,15716,1,0,2012-12-11,8,16,5,30,8,7,26,3,3,0,4,8,0,1,-16982.6087,2012,12,92
7373,1952,PHD,DIVORCED,46610,0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,1,0,-15333.7748,2012,10,302
5331,1977,GRADUATION,MARRIED,74985,0,0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,-3912.0385,2012,11,1869
263,1945,PHD,SINGLE,45576,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,1,0,-31331.7241,2014,5,145
4619,1945,PHD,SINGLE,113734,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,-40959.2058,2014,5,277
940,1987,GRADUATION,SINGLE,57100,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,-18260.1286,2014,5,311
10084,1972,GRADUATION,MARRIED,24434,2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,-48768.0000,2014,5,50
6019,1971,PHD,MARRIED,37126,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,-51463.8889,2014,3,72
1463,1958,GRADUATION,SINGLE,45160,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,-214947.6190,2014,3,21
6424,1977,GRADUATION,TOGETHER,33178,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,-67610.2041,2014,1,49
8233,1950,MASTER,WIDOW,64866,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,0,-11566.5468,2014,1,556
1515,1975,MASTER,TOGETHER,34176,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,-121957.1429,2014,1,28
10855,1968,MASTER,SINGLE,50014,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,-12529.7980,2014,1,396
10909,1948,GRADUATION,MARRIED,92344,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,-4762.7699,2014,1,1899
3376,1970,MASTER,DIVORCED,55282,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,-23424.2553,2013,12,235
10232,1963,PHD,DIVORCED,48799,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,-14642.9003,2013,5,331
5547,1982,PHD,MARRIED,84169,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,-4286.0865,2013,7,1919
8362,1982,PHD,MARRIED,84169,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,-4286.0865,2013,7,1919
3524,1971,MASTER,SINGLE,39763,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,1,0,-23710.1796,2013,4,167
10095,1975,PHD,DIVORCED,74165,0,0,2013-01-05,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,-5635.8855,2013,1,1293
8897,1965,GRADUATION,SINGLE,42720,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,1,0,-6432.1101,2013,4,654
466,1944,GRADUATION,MARRIED,65275,0,0,2013-03-04,9,388,14,218,91,14,21,1,4,3,13,2,0,0,-8650.0000,2013,3,746
11025,1961,GRADUATION,MARRIED,36443,1,1,2013-03-02,9,65,0,46,4,3,20,4,3,1,3,8,0,0,-26307.9710,2013,3,138
2387,1952,MASTER,TOGETHER,43776,1,1,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,1,0,-15818.5455,2013,3,275
1618,1965,GRADUATION,TOGETHER,56046,0,0,2013-02-01,9,577,0,64,0,0,51,2,10,1,8,8,1,0,-7999.1329,2013,2,692
25,1958,GRADUATION,MARRIED,65148,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,-5742.8700,2012,11,1115
3277,1955,GRADUATION,DIVORCED,49431,0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,-13442.7397,2012,3,365
8566,1961,PHD,TOGETHER,32583,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,-361933.3333,2014,6,9
2634,1979,MASTER,SINGLE,16653,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,1,0,-24034.7826,2014,4,69
8036,1971,2N CYCLE,TOGETHER,26850,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,-42519.0476,2014,4,63
8159,1968,GRADUATION,MARRIED,51287,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0,-28079.6703,2014,1,182
7628,1973,2N CYCLE,MARRIED,43050,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,-56544.7368,2014,3,76
9597,1969,GRADUATION,MARRIED,73448,0,0,2014-10-02,10,236,106,189,23,41,130,1,7,2,9,4,0,0,-10030.7586,2014,10,725
1384,1992,BASIC,MARRIED,17256,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,0,0,-27732.2581,2013,11,62
10150,1961,GRADUATION,SINGLE,86429,0,0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,1,0,-5864.7343,2013,11,1449
3885,1983,PHD,MARRIED,33569,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,-53184.1270,2013,10,63
11003,1980,2N CYCLE,TOGETHER,25130,1,0,2013-02-10,10,2,5,7,0,18,18,2,2,0,3,7,0,0,-50160.0000,2013,2,50
8026,1952,GRADUATION,MARRIED,62998,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,-13506.4795,2013,9,463
577,1976,2N CYCLE,TOGETHER,26907,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,-122204.5455,2013,8,22
8702,1976,2N CYCLE,TOGETHER,26907,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,-122204.5455,2013,8,22
5429,1948,PHD,MARRIED,45579,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,-24806.5574,2013,8,183
977,1957,GRADUATION,TOGETHER,47320,0,1,2013-01-08,10,200,19,111,50,15,19,6,5,1,8,6,0,0,-11329.9517,2013,1,414
2793,1976,PHD,DIVORCED,70179,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,-6687.1373,2013,7,1034
1071,1976,PHD,DIVORCED,70179,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,-6687.1373,2013,7,1034
5074,1986,MASTER,MARRIED,28072,1,0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,0,-59627.6596,2013,8,47
2632,1954,GRADUATION,MARRIED,50501,1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,1,0,-10000.2000,2013,6,500
6404,1969,GRADUATION,TOGETHER,58917,1,2,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,-20792.5532,2013,3,282
10240,1949,GRADUATION,TOGETHER,69372,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,1,0,-4923.3164,2013,2,1381
2521,1971,MASTER,MARRIED,35178,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,-59523.7288,2013,10,59
4301,1971,MASTER,MARRIED,35178,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,-59523.7288,2013,10,59
7381,1968,GRADUATION,DIVORCED,75693,0,0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,1,0,-5149.1678,2012,6,1442
2407,1982,GRADUATION,MARRIED,69109,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,1,0,-4344.3087,2012,9,1555
9064,1982,GRADUATION,MARRIED,69109,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,1,0,-4344.3087,2012,9,1555
5067,1994,GRADUATION,TOGETHER,80134,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,0,-5715.2395,2014,2,1378
10281,1970,GRADUATION,DIVORCED,64713,1,0,2014-07-02,11,180,60,241,13,54,54,2,5,5,7,4,1,0,-10649.6678,2014,7,602
11191,1986,GRADUATION,DIVORCED,41411,0,0,2013-07-12,11,37,32,38,11,3,18,1,2,1,4,6,0,0,-29692.0863,2013,7,139
1994,1983,GRADUATION,MARRIED,0,1,0,2013-11-15,11,5,5,6,0,2,1,1,1,0,2,7,0,0,100.0000,2013,11,19
2552,1955,PHD,SINGLE,55521,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,1,0,-12348.6547,2013,10,446
6720,1968,MASTER,TOGETHER,43795,0,1,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,1,0,-8801.4228,2013,10,492
4557,1970,GRADUATION,TOGETHER,22070,1,0,2013-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,0,-32840.2985,2013,4,67
1183,1949,MASTER,MARRIED,36408,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,-165390.9091,2013,9,22
4186,1950,GRADUATION,TOGETHER,34026,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,-44671.0526,2013,5,76
1419,1950,GRADUATION,TOGETHER,34026,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,-44671.0526,2013,5,76
967,1976,GRADUATION,MARRIED,46049,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,1,0,-8841.5534,2013,7,515
1048,1972,MASTER,MARRIED,35641,1,0,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,1,0,-19923.0337,2013,7,178
9262,1984,2N CYCLE,TOGETHER,32414,0,0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,0,0,-62234.6154,2013,4,52
3427,1955,PHD,MARRIED,59821,0,1,2013-12-04,11,629,0,70,0,0,35,6,11,2,7,8,0,0,-8050.0000,2013,12,734
5892,1980,GRADUATION,MARRIED,34968,1,0,2013-10-04,11,158,6,45,8,2,2,7,3,2,5,7,0,0,-15722.6244,2013,10,221
8911,1967,PHD,MARRIED,56320,0,1,2013-08-04,11,201,53,172,116,77,83,3,5,4,9,4,0,0,-7922.7920,2013,8,702
6606,1969,MASTER,MARRIED,70091,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,0,-5937.1232,2013,3,1161
2677,1956,GRADUATION,TOGETHER,46097,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,-19027.3859,2013,3,241
252,1963,PHD,DIVORCED,41003,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,-6722.4626,2013,3,601
9860,1959,GRADUATION,TOGETHER,44911,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,-20788.8372,2013,3,215
1388,1975,GRADUATION,SINGLE,33249,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,-29586.6071,2013,2,112
979,1975,GRADUATION,SINGLE,33249,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,-29586.6071,2013,2,112
7494,1950,PHD,DIVORCED,42873,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,-15837.9182,2013,1,269
10490,1969,PHD,MARRIED,51039,1,1,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,-12139.5683,2012,10,417
3403,1958,PHD,TOGETHER,78952,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,-3673.9962,2012,9,2092
2715,1966,MASTER,DIVORCED,29435,1,1,2012-06-08,11,70,3,37,4,2,64,4,3,2,2,9,1,0,-16252.7778,2012,6,180
4828,1954,GRADUATION,DIVORCED,79865,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1,0,0,-9983.9646,2014,6,792
92,1988,GRADUATION,ALONE,34176,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,-38300.0000,2014,12,89
3312,1988,GRADUATION,SINGLE,34176,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,-38300.0000,2014,12,89
11176,1970,PHD,TOGETHER,65968,0,1,2014-12-05,12,376,9,83,19,4,4,2,5,4,7,3,0,0,-13226.8687,2014,12,495
1446,1956,MASTER,SINGLE,86424,0,0,2014-05-04,12,387,68,569,89,45,68,1,6,9,12,1,0,0,-6949.2659,2014,5,1226
9699,1966,GRADUATION,DIVORCED,67272,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,-9077.6262,2013,12,733
9790,1957,GRADUATION,SINGLE,78499,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,1,0,-5784.4828,2013,11,1334
2324,1972,GRADUATION,TOGETHER,77044,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,0,0,-7134.1784,2013,10,1065
5080,1993,GRADUATION,SINGLE,70515,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,1,0,-5505.3259,2013,10,1258
4992,1975,MASTER,TOGETHER,17459,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,1,0,-25202.8986,2013,9,69
7849,1970,PHD,MARRIED,80336,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,-7536.5019,2013,9,1052
4808,1956,GRADUATION,MARRIED,15759,0,0,2013-05-09,12,1,2,5,6,0,3,1,1,0,2,7,0,0,-92600.0000,2013,5,17
10401,1976,2N CYCLE,TOGETHER,26326,0,0,2013-04-09,12,1,0,5,0,3,9,1,0,0,3,3,0,1,-146155.5556,2013,4,18
7793,1976,GRADUATION,TOGETHER,62061,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,0,-7657.6250,2013,8,800
9303,1976,GRADUATION,MARRIED,5305,0,1,2013-07-30,12,12,4,7,1,3,5,0,1,0,0,13,0,0,-16478.1250,2013,7,32
6853,1982,MASTER,SINGLE,75777,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,1,0,-5169.6106,2013,4,1438
7366,1982,MASTER,SINGLE,75777,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,1,0,-5169.6106,2013,4,1438
9780,1971,MASTER,TOGETHER,71499,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,-8893.5849,2013,6,795
7573,1978,PHD,SINGLE,31626,1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,1,0,-36674.4186,2013,10,86
1379,1992,MASTER,TOGETHER,42670,0,0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,-17605.3942,2013,4,241
8923,1973,GRADUATION,SINGLE,83917,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,1,0,-5187.7757,2013,4,1587
3547,1969,MASTER,TOGETHER,41021,1,0,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,1,0,-63995.3125,2012,12,64
8707,1956,GRADUATION,MARRIED,79456,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,1,0,-5571.3776,2012,8,1401
1891,1980,MASTER,DIVORCED,78789,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,1,0,-4391.9612,2012,8,1754
6271,1952,PHD,MARRIED,50870,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,-80646.0317,2014,6,63
9635,1983,MASTER,MARRIED,35876,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,-27710.8527,2014,4,129
9727,1957,GRADUATION,MARRIED,23539,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,-28960.4938,2014,2,81
6205,1967,MASTER,SINGLE,32557,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,1,0,-40596.2500,2014,2,80
10681,1970,2N CYCLE,MARRIED,62466,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,-6926.5467,2014,1,889
5156,1970,2N CYCLE,MARRIED,62466,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,-6926.5467,2014,1,889
3050,1966,GRADUATION,MARRIED,54198,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,-22962.9787,2013,12,235
8164,1978,PHD,MARRIED,82170,0,0,2013-11-25,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,-4206.6038,2013,11,1908
5626,1964,PHD,SINGLE,61798,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,-13247.3002,2013,11,463
7600,1992,BASIC,SINGLE,15253,1,0,2013-10-28,13,1,3,3,8,1,13,2,1,0,3,7,0,0,-52496.5517,2013,10,29
6406,1988,MASTER,MARRIED,78285,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,-5385.9846,2013,10,1427
7002,1955,GRADUATION,SINGLE,62535,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,-15612.3116,2013,3,398
8234,1973,BASIC,TOGETHER,27190,1,0,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,1,0,-150955.5556,2013,8,18
6116,1968,2N CYCLE,MARRIED,48985,0,1,2013-05-07,13,19,13,18,10,7,8,1,1,1,3,3,0,0,-65213.3333,2013,5,75
291,1970,GRADUATION,MARRIED,72940,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,-7335.2701,2013,6,981
8779,1985,2N CYCLE,MARRIED,36145,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,-20914.5349,2013,6,172
4931,1977,GRADUATION,TOGETHER,157146,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,-8983.5838,2013,4,1730
1650,1960,MASTER,MARRIED,81843,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,-4881.3147,2013,4,1643
9701,1988,GRADUATION,TOGETHER,41883,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,-13324.0385,2013,3,312
6431,1964,PHD,MARRIED,45759,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,-67192.6471,2013,2,68
10789,1964,PHD,MARRIED,45759,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,-67192.6471,2013,2,68
5302,1986,GRADUATION,TOGETHER,78394,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,1,0,-5389.7759,2013,2,1428
4459,1989,GRADUATION,SINGLE,30279,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,-81735.1351,2012,12,37
10642,1989,GRADUATION,SINGLE,30279,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,-81735.1351,2012,12,37
9213,1970,GRADUATION,WIDOW,31880,1,0,2012-10-31,13,4,1,5,2,0,3,1,1,0,2,8,0,0,-212433.3333,2012,10,15
3678,1973,GRADUATION,WIDOW,60208,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,1,0,-9078.0488,2012,7,656
3698,1983,GRADUATION,TOGETHER,78687,0,0,2012-09-08,13,817,185,687,145,55,241,1,4,6,8,2,1,0,-3594.2254,2012,9,2130
5929,1973,PHD,MARRIED,37401,1,0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,-77818.7500,2014,6,48
10795,1973,PHD,MARRIED,37401,1,0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,-77818.7500,2014,6,48
4390,1954,GRADUATION,TOGETHER,75315,0,1,2014-04-15,14,459,15,171,142,23,31,2,5,4,12,2,0,0,-8855.4102,2014,4,841
9362,1965,GRADUATION,SINGLE,69263,0,1,2014-05-03,14,492,5,32,13,5,21,1,9,1,7,6,0,0,-12094.1901,2014,5,568
1577,1946,GRADUATION,MARRIED,78569,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,1,0,-4425.8641,2014,2,1736
4609,1966,PHD,MARRIED,57705,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,-11773.4568,2014,11,486
7143,1955,2N CYCLE,TOGETHER,74805,0,1,2013-06-11,14,209,162,209,41,162,37,5,4,7,10,2,0,0,-9022.5610,2013,6,820
1729,1961,PHD,TOGETHER,66426,0,1,2013-02-10,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,-4723.9651,2013,2,1377
10664,1949,MASTER,WIDOW,51529,0,1,2013-07-09,14,400,4,35,6,0,22,2,9,1,5,8,0,0,-10934.0471,2013,7,467
5029,1946,GRADUATION,MARRIED,18100,0,0,2013-06-08,14,3,1,2,4,3,1,1,0,0,3,5,0,0,-129185.7143,2013,6,14
10507,1977,2N CYCLE,DIVORCED,59601,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,0,-7378.1681,2013,7,797
3865,1977,2N CYCLE,TOGETHER,20981,0,0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,1,0,-28641.0959,2013,4,73
6982,1976,GRADUATION,MARRIED,74068,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,-4584.8830,2013,3,1581
7042,1983,GRADUATION,MARRIED,36790,0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,1,0,-55642.4242,2013,1,66
9668,1971,GRADUATION,MARRIED,18793,1,0,2013-12-01,14,4,16,20,0,17,20,3,2,0,4,8,0,0,-24306.4935,2013,12,77
6878,1954,GRADUATION,WIDOW,27421,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,-8363.2716,2012,12,324
4099,1972,GRADUATION,MARRIED,30675,1,0,2012-12-11,14,10,2,16,11,2,21,1,1,0,3,8,0,0,-49375.8065,2012,12,62
5031,1974,GRADUATION,TOGETHER,83145,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,1,0,-4436.0065,2012,9,1833
1970,1968,MASTER,TOGETHER,34053,0,1,2012-10-09,14,63,0,21,7,0,12,1,3,0,3,8,0,0,-32961.1650,2012,10,103
5726,1983,MASTER,SINGLE,31788,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,1,-52880.0000,2014,3,60
5231,1974,2N CYCLE,MARRIED,45894,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,-89888.2353,2014,2,51
1307,1978,GRADUATION,DIVORCED,41986,0,1,2014-09-02,15,27,5,8,8,3,12,3,3,0,4,4,0,0,-66544.4444,2014,9,63
10609,1962,PHD,MARRIED,42769,0,1,2013-12-10,15,71,0,13,3,1,0,2,1,1,4,4,0,0,-48501.1364,2013,12,88
5782,1982,2N CYCLE,TOGETHER,58582,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,0,-7577.8506,2013,9,763
7533,1964,GRADUATION,MARRIED,49096,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,-26154.5455,2013,9,187
9493,1980,PHD,SINGLE,76412,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,1,0,-4126.3274,2013,5,1808
2253,1990,GRADUATION,MARRIED,18929,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,-22169.4118,2013,2,85
2326,1990,GRADUATION,MARRIED,18929,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,-22169.4118,2013,2,85
1876,1990,GRADUATION,MARRIED,18929,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,-22169.4118,2013,2,85
7141,1986,MASTER,SINGLE,21888,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,1,0,-10176.0563,2012,12,213
7393,1978,GRADUATION,TOGETHER,41580,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,-45095.6522,2012,10,92
4713,1979,PHD,MARRIED,31605,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,-25184.0000,2012,11,125
5093,1974,PHD,DIVORCED,25509,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,1,0,-25156.4356,2012,9,101
8524,1974,PHD,DIVORCED,25509,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,1,0,-25156.4356,2012,9,101
3766,1959,MASTER,WIDOW,33051,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,1,0,-3858.2036,2012,8,835
9725,1966,PHD,TOGETHER,28764,1,1,2014-05-06,16,8,0,3,0,0,1,1,1,0,2,8,0,0,-239600.0000,2014,5,12
8933,1983,2N CYCLE,MARRIED,32146,1,0,2014-12-05,16,26,3,23,4,7,3,2,2,0,4,6,0,0,-48606.0606,2014,12,66
10779,1983,GRADUATION,SINGLE,22148,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,-45100.0000,2014,4,49
